# timestamp x y z qx qy qz qw l_x l_y l_z a_x a_y a_z
28.500000000000 0.000001439764 0.000027707487 -0.001007049185 -0.000002506053 -0.000000004797 -0.000003515557 0.999999999991 0.000000057408 0.000001628803 0.000000000000 0.000000000000 0.000000000000 -0.000000176075
28.534000000000 0.000001441470 0.000027740130 -0.001007049185 -0.000002506053 -0.000000008172 -0.000003519743 0.999999999991 0.000000057408 0.000001628803 0.000000000000 0.000000000000 0.000000000000 -0.000000176076
28.567000000000 0.000001443126 0.000027771812 -0.001007049185 -0.000002506053 -0.000000011451 -0.000003523806 0.999999999991 0.000000057407 0.000001628803 0.000000000000 0.000000000000 0.000000000000 -0.000000176075
28.600000000000 0.000001444781 0.000027803495 -0.001007049185 -0.000002506053 -0.000000014610 -0.000003527869 0.999999999991 0.000000057406 0.000001628803 0.000000000000 0.000000000000 0.000000000000 -0.000000176075
28.634000000000 0.000001446487 0.000027836137 -0.001007049185 -0.000002506053 -0.000000017611 -0.000003532055 0.999999999991 0.000000057406 0.000001628803 0.000000000000 0.000000000000 0.000000000000 -0.000000176075
28.667000000000 0.000001448143 0.000027867820 -0.001007049185 -0.000002506053 -0.000000020164 -0.000003536118 0.999999999991 0.000000057405 0.000001628803 0.000000000000 0.000000000000 0.000000000000 -0.000000176074
28.700000000000 0.000001449798 0.000027899502 -0.001007049185 -0.000002506053 -0.000000022266 -0.000003540181 0.999999999991 0.000000057405 0.000001628803 0.000000000000 0.000000000000 0.000000000000 -0.000000176073
28.734000000000 0.000001451504 0.000027932145 -0.001007049185 -0.000002506053 -0.000000023875 -0.000003544368 0.999999999991 0.000000057405 0.000001628803 0.000000000000 0.000000000000 0.000000000000 -0.000000176072
28.767000000000 0.000001453160 0.000027963827 -0.001007049185 -0.000002506053 -0.000000024836 -0.000003548431 0.999999999991 0.000000057405 0.000001628803 0.000000000000 0.000000000000 0.000000000000 -0.000000176071
28.800000000000 0.000001454815 0.000027995510 -0.001007049185 -0.000002506053 -0.000000025169 -0.000003552494 0.999999999991 0.000000057405 0.000001628803 0.000000000000 0.000000000000 0.000000000000 -0.000000176069
28.834000000000 0.000001456521 0.000028028152 -0.001007049185 -0.000002506053 -0.000000024841 -0.000003556680 0.999999999991 0.000000057405 0.000001628803 0.000000000000 0.000000000000 0.000000000000 -0.000000176067
28.867000000000 0.000001458176 0.000028059835 -0.001007049185 -0.000002506053 -0.000000023884 -0.000003560743 0.999999999991 0.000000057405 0.000001628803 0.000000000000 0.000000000000 0.000000000000 -0.000000176065
28.900000000000 0.000001459832 0.000028091517 -0.001007049185 -0.000002506053 -0.000000022334 -0.000003564805 0.999999999991 0.000000057406 0.000001628803 0.000000000000 0.000000000000 0.000000000000 -0.000000176062
28.934000000000 0.000001461538 0.000028124160 -0.001007049185 -0.000002506053 -0.000000020180 -0.000003568991 0.999999999990 0.000000057406 0.000001628803 0.000000000000 0.000000000000 0.000000000000 -0.000000176060
28.967000000000 0.000001463193 0.000028155842 -0.001007049185 -0.000002506053 -0.000000017630 -0.000003573054 0.999999999990 0.000000057407 0.000001628803 0.000000000000 0.000000000000 0.000000000000 -0.000000176057
29.000000000000 0.000001464849 0.000028187525 -0.001007049185 -0.000002506053 -0.000000014724 -0.000003577117 0.999999999990 0.000000057408 0.000001628803 0.000000000000 0.000000000000 0.000000000000 -0.000000176055
29.034000000000 0.000001466555 0.000028220167 -0.001007049185 -0.000002506053 -0.000000011474 -0.000003581303 0.999999999990 0.000000057408 0.000001628803 0.000000000000 0.000000000000 0.000000000000 -0.000000176052
29.067000000000 0.000001468211 0.000028251850 -0.001007049185 -0.000002506053 -0.000000008195 -0.000003585365 0.999999999990 0.000000057409 0.000001628803 0.000000000000 0.000000000000 0.000000000000 -0.000000176049
29.100000000000 0.000001469866 0.000028283532 -0.001007049185 -0.000002506053 -0.000000004917 -0.000003589428 0.999999999990 0.000000057410 0.000001628803 0.000000000000 0.000000000000 0.000000000000 -0.000000176047
29.134000000000 0.000001471572 0.000028316175 -0.001007049185 -0.000002506053 -0.000000001674 -0.000003593614 0.999999999990 0.000000057410 0.000001628803 0.000000000000 0.000000000000 0.000000000000 -0.000000176045
29.167000000000 0.000001473228 0.000028347857 -0.001007049185 -0.000002506053 0.000000001222 -0.000003597676 0.999999999990 0.000000057411 0.000001628803 0.000000000000 0.000000000000 0.000000000000 -0.000000176043
29.200000000000 0.000001474884 0.000028379540 -0.001007049185 -0.000002506053 0.000000003759 -0.000003601739 0.999999999990 0.000000057411 0.000001628803 0.000000000000 0.000000000000 0.000000000000 -0.000000176041
29.234000000000 0.000001476590 0.000028412182 -0.001007049185 -0.000002506053 0.000000005896 -0.000003605924 0.999999999990 0.000000057411 0.000001628803 0.000000000000 0.000000000000 0.000000000000 -0.000000176039
29.267000000000 0.000001478246 0.000028443865 -0.001007049185 -0.000002506053 0.000000007427 -0.000003609987 0.999999999990 0.000000057412 0.000001628803 0.000000000000 0.000000000000 0.000000000000 -0.000000176038
